customer_id,age,gender,tenure_months,contract_type,payment_method,internet_service,monthly_charges,num_products,num_support_tickets,login_frequency,avg_session_duration,days_since_last_login,total_charges,clv,churn,recency_score,frequency_score,monetary_score,rfm_score,engagement_rate,is_inactive,high_support_tickets,session_quality,charge_per_product,is_new_customer,churn_risk_score,clv_segment
CUST_0001,0.8129591733286459,1,0.2643592843305776,2,2,0,0.4736561912201071,-0.6919861200516397,-1.5550842938086116,0.3694704107573406,-1.5588125165829343,-1.0628208500244916,0.8298261867620554,0.6551462524792061,0,,1.0,1.0,,0.2922194785424136,0,0,-0.58,0.4736561912201071,1,,1.0
CUST_0002,1.6805783551094848,1,0.5103664352058592,1,0,1,1.1067184317753505,1.461497656042675,-0.2016601912771829,1.171421689920561,0.4741946345710924,0.8390185381802019,1.373414684808841,1.244913779768101,0,5.0,1.0,1.0,7.0,0.7755877399122015,0,0,0.56,0.7572495427546788,1,0.2312,2.0
CUST_0003,0.1455598027280005,1,1.3467907481818169,1,0,1,0.4199122082843255,-0.6919861200516397,1.490119936887103,1.171421689920561,1.018929477164528,-1.3701888319565634,1.7795771942203635,2.6857725201877787,0,,1.0,1.0,,0.4991589858738464,0,0,1.19,0.4199122082843255,1,,2.0
CUST_0004,-0.7887993161129029,0,1.1499850274815917,0,2,2,-0.6825374157035541,1.461497656042675,-0.2016601912771829,1.6296795637281152,0.051759263145597,-1.5815043195348626,0.3443054545286158,0.3399011727993762,0,,1.0,,,0.7579957734110633,0,0,0.08,-0.4670123232025385,1,,1.0
CUST_0005,1.079918921568904,1,1.5927978990570986,2,2,0,-0.8221321765757136,1.461497656042675,-0.2016601912771829,-1.692690021376654,-0.4463009020455812,-1.5430833217933535,0.5765395184773691,0.5106789373118962,0,,,,,-0.6528430241293471,0,0,0.76,-0.5625271947420132,1,,1.0
CUST_0006,-1.2559788755333543,1,1.051582167131479,0,3,0,-0.5719085677123676,0.0258418053131318,1.490119936887103,0.0257770054016748,-0.7251673290565375,1.4537545020443452,0.0517889521035092,0.1232605902118492,1,5.0,1.0,,,0.01256445187263262,0,0,-0.02,-22.13113831570219,1,,1.0
CUST_0007,-0.3883596937525156,1,0.2643592843305776,1,1,0,-1.1400592444620568,-0.6919861200516397,0.1366958343556742,0.7131638161130065,0.5486377909341865,-1.1780838432490186,-0.5433395772964483,-0.4033584880347678,0,,1.0,,,0.5640515516051241,0,0,0.39,-1.1400592444620568,1,,1.0
CUST_0008,0.8129591733286459,0,0.2643592843305776,0,1,0,-1.0821274187001106,-0.6919861200516397,0.8134078856213887,0.1403414738535635,0.7229293078160344,-1.4470308274395811,-0.3399438285013103,-0.6139797161921908,1,,1.0,,,0.11099809650060671,0,0,0.1,-1.0821274187001106,1,,1.0
CUST_0009,-0.5218395678726447,0,-0.0800507268948167,0,3,0,1.0449477500894195,0.0258418053131318,-0.8783722425428973,1.0568572214686722,1.3438797628764474,-0.0638749087452587,0.2545662839497884,0.6190076551400929,1,,1.0,1.0,,0.0,0,0,1.42,40.43632932867959,1,,1.0
CUST_0010,-0.2548798196323866,1,-1.4084893416213378,0,0,1,-0.3719390727629992,0.7436697306779033,1.151763911254246,1.6296795637281152,-0.4988837664607827,-1.2933468364735454,-1.1130971549483573,-1.0503337575905458,1,,1.0,,,0.0,0,0,-0.81,-0.500140125945361,1,,1.0
CUST_0011,-1.055759064353161,1,-0.7688707493456055,2,2,0,-0.1929087919444545,-0.6919861200516397,-1.5550842938086116,0.2549059423054521,0.9911609982036914,-0.8515053624461923,-0.554920359646443,-0.7661460749866194,0,,1.0,,,0.0,0,0,0.25,-0.1929087919444545,1,,1.0
CUST_0012,-1.055759064353161,1,0.2643592843305776,2,2,0,0.3584905135005756,-1.4098140454164114,-0.5400162169100401,-0.5470453368577681,0.2644539956115805,-1.197294342119773,0.6367373871145621,1.019228716888957,0,,1.0,1.0,,-0.43266604962481414,0,0,-0.14,0.3584905135005756,1,,2.0
CUST_0013,-0.1881398825723221,1,1.199186457656648,0,2,2,0.3434840767068182,0.0258418053131318,1.151763911254246,0.2549059423054521,1.3852370719670557,-1.235715339861282,0.8631308465463168,0.5864699968487601,1,,1.0,1.0,,0.1159091997033613,0,0,0.35,13.291798794423737,1,,1.0
CUST_0014,0.6127393621484523,0,1.199186457656648,0,0,0,-1.4792745133814047,-0.6919861200516397,0.8134078856213887,-1.0053032106653226,0.1474718927552897,-1.5430833217933535,-0.3151648656273828,-0.6036459761322968,1,,,,,-0.45712504602112164,0,0,-0.15,-1.4792745133814047,1,,1.0
CUST_0015,0.8796991103887104,0,0.6579707257310282,1,2,0,1.1873344061790227,0.7436697306779033,1.490119936887103,0.2549059423054521,0.1120227706776257,1.6266489918811355,1.545276454827134,1.7297260118468836,1,5.0,1.0,1.0,7.0,0.1537457437272058,0,0,0.03,1.5965883203242524,1,0.2312,2.0
CUST_0016,-0.1881398825723221,0,0.3135607145056339,0,2,0,-1.0957379078851464,-0.6919861200516397,1.151763911254246,1.171421689920561,0.3217634096371375,-1.6583463150178803,-0.4430291768226008,-0.1695193486691132,1,,1.0,,,0.8917910508319612,0,0,0.38,-1.0957379078851464,1,,1.0
CUST_0017,-1.5896785608336772,0,-1.0640793303959435,0,3,2,0.8090326042154703,1.461497656042675,-1.5550842938086116,-0.8907387422134339,0.9196719353470691,-0.678610872609402,-0.549169610583552,-0.2960241012696869,0,,1.0,1.0,,0.0,0,0,-0.82,0.553564079196749,1,,1.0
CUST_0018,-0.3216197566924511,1,0.5103664352058592,1,0,0,0.982130107696948,-1.4098140454164114,1.151763911254246,-1.119867679117211,1.67060250469225,-0.4672953850311028,0.9716180933439628,1.7130836063413462,1,,,1.0,,-0.7414542941458944,0,0,-1.87,0.982130107696948,1,,2.0
CUST_0019,-1.6564184978937415,1,0.90397787660631,1,1,2,0.7804156782366773,0.0258418053131318,-0.8783722425428973,1.6296795637281152,-1.4359222267136993,-0.4480848861603483,0.9820148979457148,1.565256912780007,0,,1.0,1.0,,0.8559340860792406,0,0,-2.34,30.19973522670649,1,,2.0
CUST_0020,-0.1881398825723221,1,0.3627621446806902,2,3,1,0.3061424781735158,1.461497656042675,1.490119936887103,-1.0053032106653226,-1.506229652167733,0.8582290370509563,0.3132736091717837,-0.3431593260441046,1,5.0,,1.0,,-0.7376952864367068,0,0,1.51,0.2094717544757914,1,,1.0
CUST_0021,1.1466588586289683,0,1.3959921783568734,0,3,0,-1.663539597732655,0.7436697306779033,1.151763911254246,0.8277282845648951,1.5760715124851463,-0.678610872609402,-0.5511675730337109,-0.588188903137027,1,,1.0,,,0.34546368391425036,0,0,1.3,-2.2369333174502484,1,,1.0
CUST_0022,0.2122997397880651,1,-0.3752593079451548,0,1,2,-0.4567428899928361,1.461497656042675,-1.5550842938086116,0.7131638161130065,0.1545617171708223,-1.1396628455075095,-0.4574694768591985,-0.227078196537379,0,,1.0,,,0.0,0,0,0.11,-0.31251701848743807,1,,1.0
CUST_0023,0.7462192362685813,0,0.1659564239804649,1,3,0,0.3961810989360587,1.461497656042675,-1.5550842938086116,-0.6616098053096567,0.4511527052206108,-0.3136113940650669,0.5468079343976245,0.3078550623499794,0,,1.0,1.0,,-0.5674395643801021,0,0,-0.3,0.2710788466187526,1,,1.0
CUST_0024,-1.6564184978937415,0,1.2483878878317043,1,0,0,-0.362167439501948,0.7436697306779033,1.151763911254246,-0.5470453368577681,-0.0108675191916091,-1.3701888319565634,0.8130707873784482,0.917267650247436,0,,1.0,,,-0.2433055878918324,0,0,0.01,-0.48700037740114666,1,,2.0
CUST_0025,-0.3883596937525156,1,-1.3592879114462817,1,2,2,1.29901021487675,1.461497656042675,0.1366958343556742,1.0568572214686722,-1.3656148012596658,1.2616495133368004,-0.8609521794923332,-0.7734883953227334,1,5.0,1.0,1.0,7.0,0.0,0,0,-1.44,0.8888212783003051,1,0.2312,1.0
CUST_0026,0.4125195509682587,1,-1.4576907717963945,1,0,1,-0.6368201315179217,0.0258418053131318,-0.5400162169100401,-0.3179163999539909,0.9852528111907474,-0.1791379019697855,-1.1176797831078484,-1.0627628958794917,1,,1.0,,,0.0,0,0,-0.31,-24.643020245737805,1,,1.0
CUST_0027,-0.9890191272930964,1,0.5103664352058592,0,1,1,-0.6902151275515228,-0.6919861200516397,0.4750518599885314,-0.7761742737615452,0.9125821109315364,1.2616495133368004,-0.2381640270720549,0.1030453341066418,1,5.0,1.0,,,-0.51389798903718,0,0,-0.71,-0.6902151275515228,1,,1.0
CUST_0028,-0.3216197566924511,0,1.1499850274815917,2,1,0,-0.7861865256511325,1.461497656042675,-0.2016601912771829,-1.0053032106653226,-0.6058219513950689,1.08875502350001,-0.0957589891562366,-0.0932985358761569,0,5.0,,,,-0.467586144933714,0,0,0.61,-0.5379321153205984,1,,1.0
CUST_0029,1.1466588586289683,1,-0.1784535872449294,0,3,1,-0.553063274994626,0.0258418053131318,1.490119936887103,-0.7761742737615452,-0.6247281498364896,-0.0638749087452587,-0.2637569746478991,-0.2807158970494034,1,,1.0,,,0.0,0,0,0.48,-21.401882271498298,1,,1.0
CUST_0030,-0.1213999455122575,0,-0.5720650286453801,0,0,1,0.2307613073025493,-0.6919861200516397,0.4750518599885314,-0.3179163999539909,1.2280792974227452,-1.3509783330858087,-0.5028094818789405,-0.1716990122424966,1,,1.0,1.0,,0.0,0,0,-0.39,0.2307613073025493,1,,1.0
CUST_0031,1.4803585439292912,1,0.3627621446806902,1,0,0,0.7528457129644262,-0.6919861200516397,0.8134078856213887,1.171421689920561,-1.44005795762276,-1.4854518251810902,0.5422358774680281,0.4876295567923283,0,,1.0,1.0,,0.8595936528564474,0,0,-1.69,0.7528457129644262,1,,1.0
CUST_0032,0.0120799286078715,0,-1.2116836209211126,0,1,0,0.5978955283963292,1.461497656042675,0.8134078856213887,-1.4635610844728768,1.3793288849541114,-0.2559798974528035,-0.7756899247740469,-0.8546443484487242,1,,,1.0,,0.0,0,0,-2.02,0.4090978359932936,1,,1.0
CUST_0033,1.0131789845088397,0,-0.1292521570698731,0,0,0,1.1042755234600874,0.0258418053131318,-1.5550842938086116,-1.4635610844728768,-0.7978380293157485,-0.9091368590584558,0.3754377265694506,0.3590013175145923,0,,,1.0,,0.0,0,0,1.17,42.73213539376591,1,,1.0
CUST_0034,0.078819865667936,1,0.90397787660631,2,1,0,1.3771832809651596,1.461497656042675,0.8134078856213887,-1.692690021376654,0.3749370927536334,0.9350710325339744,2.232670678750828,2.945124396972302,1,5.0,,1.0,,-0.8890281983705295,0,0,-0.63,0.9423096063624112,1,,3.0
CUST_0035,-0.7220593790528383,0,-0.2276550174199857,0,0,2,1.133590423243241,0.7436697306779033,0.1366958343556742,0.5985993476611179,1.5701633254722025,1.64585949075189,0.2137666221699575,0.5183835986286371,1,5.0,1.0,1.0,7.0,0.0,0,0,0.94,1.5243197033310736,1,0.2312,1.0
CUST_0036,-0.7887993161129029,0,0.2151578541555212,1,0,1,-1.6485331609388978,-0.6919861200516397,-0.5400162169100401,0.4840348792092293,0.6715280808034214,1.011913028016992,-0.9041145111537008,-0.7645281803754481,0,5.0,1.0,,,0.3983308650427242,0,0,0.33,-1.6485331609388978,1,,1.0
CUST_0037,1.3468786698091622,1,-0.1784535872449294,0,0,2,0.8537029276945615,1.461497656042675,0.8134078856213887,-1.5781255529247655,-0.2477858184106632,1.0503340257585012,0.1439859336329286,0.3606529182634962,1,5.0,,1.0,,0.0,0,0,0.39,0.584128838089381,1,,1.0
CUST_0038,1.6138384180494203,0,-1.6052950623215632,1,1,0,-0.987202981307042,-0.6919861200516397,-0.8783722425428973,1.0568572214686722,0.7111129337901462,-0.7746633669631744,-1.222726094574665,-1.1530841096239748,0,,1.0,,,0.0,0,0,0.75,-0.987202981307042,1,,1.0
CUST_0039,1.1466588586289683,1,-1.1132807605709998,0,3,1,-1.2506880924532433,0.0258418053131318,-0.5400162169100401,-1.4635610844728768,-0.4935663981491331,-1.197294342119773,-1.0665731721803728,-0.941224180904874,0,,,,,0.0,0,0,0.72,-48.39786064860152,1,,1.0
CUST_0040,1.6805783551094848,0,0.2151578541555212,0,0,0,0.5137896849708528,-1.4098140454164114,0.1366958343556742,-0.0887874630502137,-0.7257581477578319,-1.6583463150178803,0.485341518173029,0.9937440679181988,0,,1.0,1.0,,-0.0730666083806181,0,0,0.06,0.5137896849708528,1,,2.0
CUST_0041,-1.5896785608336772,1,1.5435964688820425,2,1,0,-0.5987805591802584,1.461497656042675,0.4750518599885314,0.9422927530167836,1.7816764205355968,-1.3125573353443,0.8188373932861817,0.2456560028538403,0,,1.0,,,0.3704568568735821,0,0,1.68,-0.40970340027885366,1,,1.0
CUST_0042,0.6794792992085168,1,-1.0640793303959435,1,1,0,-1.5152201643059855,1.461497656042675,-0.5400162169100401,-1.119867679117211,0.9249893036587185,0.5508610551188846,-1.061435554451393,-1.0549908222872852,0,5.0,,,,0.0,0,0,-1.04,-1.0367585319355053,1,,1.0
CUST_0043,1.6138384180494203,0,0.5595678653809156,0,0,0,-1.2342857080507643,-0.6919861200516397,-0.5400162169100401,1.6296795637281152,0.5551367966484249,0.205072075445304,-0.5232489548809622,-0.2118065072996394,1,5.0,1.0,,,1.044955849568031,0,0,0.9,-1.2342857080507643,1,,1.0
CUST_0044,-1.322718812593419,0,-0.3752593079451548,0,0,1,-1.7113508033313696,0.0258418053131318,0.4750518599885314,-0.3179163999539909,-0.4539815451624083,-0.9859788545414736,-0.984878707551656,-0.840268680705713,1,,1.0,,,0.0,0,0,0.14,-66.2241195069188,1,,1.0
CUST_0045,-0.3883596937525156,0,-0.8672736096957181,2,3,2,1.437558015042368,0.7436697306779033,0.1366958343556742,0.5985993476611179,-1.5210001197000929,-1.0820313488952462,-0.2564733972502301,0.0710610182430881,0,,1.0,1.0,,0.0,0,0,-0.91,1.9330597384028798,1,,1.0
CUST_0046,-1.18923893847329,0,1.2483878878317043,1,1,1,-1.628640907514615,0.0258418053131318,0.8134078856213887,-1.692690021376654,-1.5842177207385937,0.1282300799622861,-0.4269979066868024,-0.1455683289651945,1,5.0,,,,-0.7528460860946227,0,0,2.68,-63.02349575735729,1,,1.0
CUST_0047,0.8129591733286459,0,1.4451936085319297,1,1,0,-0.9833641253830576,1.461497656042675,-1.5550842938086116,0.4840348792092293,0.239639610157216,-0.8899263601877013,0.3942915150872194,0.4146332978424702,0,,1.0,,,0.1979536006966087,0,0,0.12,-0.6728468713701063,1,,1.0
CUST_0048,-0.5885795049327093,1,0.0183521334552958,1,2,0,-0.2616592116739931,0.7436697306779033,1.490119936887103,0.3694704107573406,0.963983337944149,1.5305964975273632,-0.2477838462765234,-0.1187213902610717,1,5.0,1.0,,,0.3628120358561215,0,0,0.36,-0.3518486780892288,1,,1.0
CUST_0049,-1.5229386237736129,0,1.7404021895822677,0,1,0,-0.4700043922756913,0.0258418053131318,0.4750518599885314,-1.692690021376654,0.1811485587290704,-0.9667683556707192,0.9791078097245842,0.9845113950242408,1,,,,,-0.6176794150185227,0,0,-0.31,-18.187753780377463,1,,2.0
CUST_0050,-0.1213999455122575,1,-0.2276550174199857,0,3,1,1.4672219017277024,-1.4098140454164114,0.4750518599885314,1.400550626824338,1.2387140340460443,0.1282300799622861,0.4095563710556285,-0.2262467784733049,1,5.0,1.0,1.0,7.0,0.0,0,0,1.73,1.4672219017277024,1,0.2312,1.0
