customer_id,age,gender,tenure_months,contract_type,payment_method,internet_service,monthly_charges,num_products,num_support_tickets,login_frequency,avg_session_duration,days_since_last_login,total_charges,clv,churn
CUST_0001,0.8129591733286459,1,0.2643592843305776,2,2,0,0.47365619122010716,-0.6919861200516397,-1.5550842938086116,0.36947041075734066,-1.5588125165829345,-1.0628208500244916,0.8298261867620554,0.6551462524792061,0
CUST_0002,1.6805783551094848,1,0.5103664352058592,1,0,1,1.1067184317753505,1.461497656042675,-0.2016601912771829,1.171421689920561,0.4741946345710924,0.8390185381802019,1.3734146848088413,1.244913779768101,0
CUST_0003,0.14555980272800056,1,1.3467907481818169,1,0,1,0.4199122082843255,-0.6919861200516397,1.490119936887103,1.171421689920561,1.018929477164528,-1.3701888319565634,1.7795771942203635,2.6857725201877787,0
CUST_0004,-0.7887993161129029,0,1.1499850274815917,0,2,2,-0.6825374157035541,1.461497656042675,-0.2016601912771829,1.6296795637281152,0.05175926314559705,-1.5815043195348626,0.34430545452861583,0.3399011727993762,0
CUST_0005,1.079918921568904,1,1.5927978990570986,2,2,0,-0.8221321765757136,1.461497656042675,-0.2016601912771829,-1.692690021376654,-0.4463009020455812,-1.5430833217933537,0.5765395184773691,0.5106789373118962,0
CUST_0006,-1.2559788755333545,1,1.051582167131479,0,3,0,-0.5719085677123676,0.0258418053131318,1.490119936887103,0.025777005401674893,-0.7251673290565375,1.4537545020443452,0.05178895210350921,0.12326059021184926,1
CUST_0007,-0.38835969375251567,1,0.2643592843305776,1,1,0,-1.1400592444620568,-0.6919861200516397,0.13669583435567428,0.7131638161130065,0.5486377909341865,-1.1780838432490186,-0.5433395772964483,-0.4033584880347678,0
CUST_0008,0.8129591733286459,0,0.2643592843305776,0,1,0,-1.0821274187001106,-0.6919861200516397,0.8134078856213887,0.1403414738535635,0.7229293078160344,-1.4470308274395813,-0.3399438285013103,-0.6139797161921908,1
CUST_0009,-0.5218395678726447,0,-0.08005072689481678,0,3,0,1.0449477500894195,0.0258418053131318,-0.8783722425428973,1.0568572214686722,1.3438797628764474,-0.0638749087452587,0.2545662839497884,0.6190076551400929,1
CUST_0010,-0.25487981963238665,1,-1.4084893416213378,0,0,1,-0.3719390727629992,0.7436697306779033,1.151763911254246,1.6296795637281152,-0.49888376646078275,-1.2933468364735454,-1.1130971549483573,-1.0503337575905458,1
CUST_0011,-1.055759064353161,1,-0.7688707493456055,2,2,0,-0.19290879194445454,-0.6919861200516397,-1.5550842938086116,0.2549059423054521,0.9911609982036914,-0.8515053624461923,-0.554920359646443,-0.7661460749866194,0
CUST_0012,-1.055759064353161,1,0.2643592843305776,2,2,0,0.35849051350057565,-1.4098140454164114,-0.5400162169100401,-0.5470453368577681,0.2644539956115805,-1.197294342119773,0.6367373871145621,1.019228716888957,0
CUST_0013,-0.1881398825723221,1,1.199186457656648,0,2,2,0.34348407670681824,0.0258418053131318,1.151763911254246,0.2549059423054521,1.3852370719670555,-1.235715339861282,0.8631308465463168,0.5864699968487601,1
CUST_0014,0.6127393621484523,0,1.199186457656648,0,0,0,-1.4792745133814047,-0.6919861200516397,0.8134078856213887,-1.0053032106653226,0.14747189275528974,-1.5430833217933537,-0.3151648656273828,-0.6036459761322968,1
CUST_0015,0.8796991103887104,0,0.6579707257310282,1,2,0,1.1873344061790227,0.7436697306779033,1.490119936887103,0.2549059423054521,0.11202277067762571,1.6266489918811355,1.545276454827134,1.7297260118468836,1
CUST_0016,-0.1881398825723221,0,0.3135607145056339,0,2,0,-1.0957379078851464,-0.6919861200516397,1.151763911254246,1.171421689920561,0.32176340963713757,-1.6583463150178805,-0.4430291768226008,-0.16951934866911325,1
CUST_0017,-1.5896785608336772,0,-1.0640793303959435,0,3,2,0.8090326042154703,1.461497656042675,-1.5550842938086116,-0.8907387422134339,0.9196719353470691,-0.678610872609402,-0.549169610583552,-0.2960241012696869,0
CUST_0018,-0.32161975669245113,1,0.5103664352058592,1,0,0,0.9821301076969479,-1.4098140454164114,1.151763911254246,-1.119867679117211,1.6706025046922501,-0.4672953850311028,0.9716180933439628,1.7130836063413462,1
CUST_0019,-1.6564184978937417,1,0.9039778766063099,1,1,2,0.7804156782366773,0.0258418053131318,-0.8783722425428973,1.6296795637281152,-1.4359222267136993,-0.4480848861603483,0.9820148979457148,1.5652569127800067,0
CUST_0020,-0.1881398825723221,1,0.36276214468069023,2,3,1,0.30614247817351586,1.461497656042675,1.490119936887103,-1.0053032106653226,-1.506229652167733,0.8582290370509563,0.3132736091717837,-0.3431593260441046,1
CUST_0021,1.1466588586289685,0,1.3959921783568734,0,3,0,-1.663539597732655,0.7436697306779033,1.151763911254246,0.8277282845648951,1.5760715124851463,-0.678610872609402,-0.5511675730337109,-0.588188903137027,1
CUST_0022,0.2122997397880651,1,-0.3752593079451548,0,1,2,-0.4567428899928361,1.461497656042675,-1.5550842938086116,0.7131638161130065,0.15456171717082237,-1.1396628455075095,-0.4574694768591985,-0.22707819653737907,0
CUST_0023,0.7462192362685813,0,0.1659564239804649,1,3,0,0.3961810989360587,1.461497656042675,-1.5550842938086116,-0.6616098053096567,0.4511527052206108,-0.31361139406506694,0.5468079343976245,0.3078550623499794,0
CUST_0024,-1.6564184978937417,0,1.2483878878317043,1,0,0,-0.362167439501948,0.7436697306779033,1.151763911254246,-0.5470453368577681,-0.01086751919160916,-1.3701888319565634,0.8130707873784482,0.9172676502474361,0
CUST_0025,-0.38835969375251567,1,-1.3592879114462815,1,2,2,1.29901021487675,1.461497656042675,0.13669583435567428,1.0568572214686722,-1.3656148012596658,1.2616495133368004,-0.8609521794923332,-0.7734883953227334,1
CUST_0026,0.4125195509682587,1,-1.4576907717963943,1,0,1,-0.6368201315179217,0.0258418053131318,-0.5400162169100401,-0.3179163999539909,0.9852528111907474,-0.17913790196978557,-1.1176797831078484,-1.0627628958794915,1
CUST_0027,-0.9890191272930965,1,0.5103664352058592,0,1,1,-0.6902151275515228,-0.6919861200516397,0.47505185998853144,-0.7761742737615452,0.9125821109315365,1.2616495133368004,-0.23816402707205492,0.10304533410664185,1
CUST_0028,-0.32161975669245113,0,1.1499850274815917,2,1,0,-0.7861865256511325,1.461497656042675,-0.2016601912771829,-1.0053032106653226,-0.6058219513950689,1.08875502350001,-0.0957589891562366,-0.09329853587615691,0
CUST_0029,1.1466588586289685,1,-0.17845358724492946,0,3,1,-0.553063274994626,0.0258418053131318,1.490119936887103,-0.7761742737615452,-0.6247281498364896,-0.0638749087452587,-0.2637569746478991,-0.2807158970494034,1
CUST_0030,-0.12139994551225756,0,-0.5720650286453801,0,0,1,0.23076130730254932,-0.6919861200516397,0.47505185998853144,-0.3179163999539909,1.2280792974227452,-1.3509783330858087,-0.5028094818789405,-0.17169901224249667,1
CUST_0031,1.4803585439292912,1,0.36276214468069023,1,0,0,0.7528457129644262,-0.6919861200516397,0.8134078856213887,1.171421689920561,-1.4400579576227601,-1.4854518251810902,0.5422358774680281,0.4876295567923283,0
CUST_0032,0.012079928607871505,0,-1.2116836209211126,0,1,0,0.5978955283963292,1.461497656042675,0.8134078856213887,-1.4635610844728768,1.3793288849541114,-0.2559798974528035,-0.7756899247740469,-0.8546443484487242,1
CUST_0033,1.0131789845088395,0,-0.1292521570698731,0,0,0,1.1042755234600874,0.0258418053131318,-1.5550842938086116,-1.4635610844728768,-0.7978380293157485,-0.9091368590584558,0.3754377265694506,0.3590013175145923,0
CUST_0034,0.07881986566793604,1,0.9039778766063099,2,1,0,1.3771832809651596,1.461497656042675,0.8134078856213887,-1.692690021376654,0.3749370927536334,0.9350710325339743,2.232670678750828,2.945124396972302,1
CUST_0035,-0.7220593790528383,0,-0.22765501741998578,0,0,2,1.133590423243241,0.7436697306779033,0.13669583435567428,0.5985993476611179,1.5701633254722023,1.64585949075189,0.21376662216995757,0.5183835986286371,1
CUST_0036,-0.7887993161129029,0,0.21515785415552124,1,0,1,-1.6485331609388978,-0.6919861200516397,-0.5400162169100401,0.4840348792092293,0.6715280808034214,1.0119130280169921,-0.9041145111537009,-0.7645281803754481,0
CUST_0037,1.3468786698091622,1,-0.17845358724492946,0,0,2,0.8537029276945615,1.461497656042675,0.8134078856213887,-1.5781255529247655,-0.24778581841066322,1.0503340257585012,0.1439859336329286,0.36065291826349627,1
CUST_0038,1.6138384180494203,0,-1.6052950623215632,1,1,0,-0.9872029813070421,-0.6919861200516397,-0.8783722425428973,1.0568572214686722,0.7111129337901462,-0.7746633669631744,-1.222726094574665,-1.1530841096239748,0
CUST_0039,1.1466588586289685,1,-1.1132807605709998,0,3,1,-1.2506880924532433,0.0258418053131318,-0.5400162169100401,-1.4635610844728768,-0.49356639814913317,-1.197294342119773,-1.0665731721803728,-0.941224180904874,0
CUST_0040,1.6805783551094848,0,0.21515785415552124,0,0,0,0.5137896849708528,-1.4098140454164114,0.13669583435567428,-0.0887874630502137,-0.7257581477578319,-1.6583463150178805,0.485341518173029,0.9937440679181988,0
CUST_0041,-1.5896785608336772,1,1.5435964688820423,2,1,0,-0.5987805591802584,1.461497656042675,0.47505185998853144,0.9422927530167836,1.7816764205355968,-1.3125573353442999,0.8188373932861817,0.24565600285384037,0
CUST_0042,0.6794792992085168,1,-1.0640793303959435,1,1,0,-1.5152201643059855,1.461497656042675,-0.5400162169100401,-1.119867679117211,0.9249893036587185,0.5508610551188846,-1.061435554451393,-1.0549908222872852,0
CUST_0043,1.6138384180494203,0,0.5595678653809156,0,0,0,-1.2342857080507645,-0.6919861200516397,-0.5400162169100401,1.6296795637281152,0.5551367966484249,0.205072075445304,-0.5232489548809622,-0.21180650729963943,1
CUST_0044,-1.322718812593419,0,-0.3752593079451548,0,0,1,-1.7113508033313696,0.0258418053131318,0.47505185998853144,-0.3179163999539909,-0.45398154516240835,-0.9859788545414737,-0.984878707551656,-0.840268680705713,1
CUST_0045,-0.38835969375251567,0,-0.8672736096957181,2,3,2,1.4375580150423681,0.7436697306779033,0.13669583435567428,0.5985993476611179,-1.5210001197000929,-1.0820313488952462,-0.2564733972502301,0.07106101824308818,0
CUST_0046,-1.18923893847329,0,1.2483878878317043,1,1,1,-1.628640907514615,0.0258418053131318,0.8134078856213887,-1.692690021376654,-1.5842177207385937,0.1282300799622861,-0.42699790668680243,-0.14556832896519453,1
CUST_0047,0.8129591733286459,0,1.4451936085319297,1,1,0,-0.9833641253830577,1.461497656042675,-1.5550842938086116,0.4840348792092293,0.23963961015721608,-0.8899263601877013,0.3942915150872194,0.4146332978424702,0
CUST_0048,-0.5885795049327093,1,0.018352133455295894,1,2,0,-0.2616592116739931,0.7436697306779033,1.490119936887103,0.36947041075734066,0.963983337944149,1.5305964975273632,-0.2477838462765234,-0.11872139026107176,1
CUST_0049,-1.5229386237736127,0,1.7404021895822677,0,1,0,-0.47000439227569135,0.0258418053131318,0.47505185998853144,-1.692690021376654,0.18114855872907049,-0.9667683556707193,0.9791078097245842,0.9845113950242407,1
CUST_0050,-0.12139994551225756,1,-0.22765501741998578,0,3,1,1.4672219017277024,-1.4098140454164114,0.47505185998853144,1.400550626824338,1.2387140340460445,0.1282300799622861,0.4095563710556285,-0.22624677847330493,1
CUST_0051,-0.8555392531729674,1,1.789603619757324,1,2,1,-1.5738499638722925,-0.6919861200516397,0.47505185998853144,0.5985993476611179,-1.575946258920472,0.9542815314047287,-0.5428850144109624,-0.3703742234184764,1
CUST_0052,1.5470984809893558,0,1.3959921783568734,0,2,2,0.07301922751700922,0.0258418053131318,0.47505185998853144,0.7131638161130065,-0.41380587347438924,0.7621765426971839,0.6387934913291438,0.5949021489715659,1
CUST_0053,-1.18923893847329,1,-0.3260578777700985,0,2,0,0.6603641838866203,0.0258418053131318,1.490119936887103,-1.5781255529247655,-0.8657821799646044,1.2616495133368004,0.015312923350741805,0.15799195630062096,1
CUST_0054,-0.05466000845219303,1,1.2483878878317043,2,0,1,1.5370192821637823,-1.4098140454164114,1.490119936887103,-0.0887874630502137,-0.13316699035954974,-0.31361139406506694,2.3050466042270847,2.143887370393044,1
CUST_0055,-1.6564184978937417,1,0.11675499380540856,1,0,1,0.4506230556762009,1.461497656042675,0.8134078856213887,-0.2033519315021023,-1.4400579576227601,-0.08308540761601318,0.03078920391705138,0.01290107758525544,1
CUST_0056,-0.4550996308125802,1,-0.6212664588204365,1,1,1,1.090665034275052,-0.6919861200516397,1.151763911254246,0.36947041075734066,1.6333809265107029,-0.00624341213299526,-0.012716692715904612,-0.34729956329560874,1
CUST_0057,0.07881986566793604,0,1.6419993292321549,1,2,1,-1.4223896483259992,0.0258418053131318,1.151763911254246,-0.5470453368577681,-0.9142293134707451,-0.4480848861603483,-0.33158727126929677,-0.48066913261441596,1
CUST_0058,1.3468786698091622,1,-0.7196693191705491,1,3,1,-0.36775122993683423,0.7436697306779033,-1.2167282681757545,1.6296795637281152,1.5228978293686504,-0.27519039632355796,-0.6330417485706431,-0.7684352835076342,0
CUST_0059,-1.322718812593419,0,1.6419993292321549,0,0,1,-0.40962965819848224,0.0258418053131318,0.47505185998853144,-0.0887874630502137,-0.2076101467226441,0.0321775856085137,0.6312139194944141,0.11920461830467703,1
CUST_0060,1.1466588586289685,0,1.4451936085319297,0,3,0,1.378579228573881,-0.6919861200516397,0.47505185998853144,-1.119867679117211,1.743273204951461,-1.5430833217933537,1.9182030174487126,2.9775946429881692,1
CUST_0061,-1.2559788755333545,1,-0.8672736096957181,0,3,1,-1.1861255155498696,0.0258418053131318,-0.5400162169100401,0.4840348792092293,0.2390487914559214,-0.08308540761601318,-0.9632182574967594,-0.9870926166695032,1
CUST_0062,1.3468786698091622,0,-1.1132807605709998,0,0,0,-1.1843805810389676,-1.4098140454164114,1.151763911254246,-0.7761742737615452,1.5524387644333704,0.2242825743160585,-1.0679474320667255,-1.0370760100823369,1
CUST_0063,0.5459994250883877,0,-0.6212664588204365,1,0,1,-0.5677207248862028,0.0258418053131318,0.8134078856213887,-1.2344321475690996,-1.6734313446340476,0.33954556754058535,-0.6440146852016742,-0.5611706248994295,1
